Item,beatport_key/1.0
450431 Dousk - Hammer (Original Mix).jams,0.0
4510650 Delete - Air Raid Waltz (Original Mix).jams,0.0
451169 Rob Jackson - My Crew (Original Mix).jams,0.0
45212 Matthew Dear - Juice (Original Mix).jams,0.0
4568358 Steve Cavalo - Show for All (Original Mix).jams,0.0
4571164 Hugh Xdupe - Kingston Tek (Extended Mix).jams,0.0
4572120 Zoomorfos - Acid Rain (Original Mix).jams,0.41953889151378465
4587092 Topmodelz - Your Love (Club Mix).jams,0.0
4590691 Johnny Ringo - Rub a Dub (Original Mix).jams,0.0
4596386 Paul SG - Grey Skin (Vendubz Remix).jams,0.0
4616741 Luc Vel Mzura - Come Down (Original Mix).jams,0.0
4623197 Lou Bega - Mambo No. 5 (A Little Bit Of...) [Re-Recorded] (Original Mix).jams,0.008267615983600572
"4630401 PIXL, Dead Robot - Dream Of You (Original Mix).jams",0.0
4631771 The Renegades - Heartbeat (Original Mix).jams,0.0
"4660390 Mitomi Tokoto, Daishi Dance, Sarah Howells - Don't Leave Without Me feat. Sarah Howells (Mitomi Tokoto 2012 Remix).jams",0.0
4660409 Youngblood Brass Band - Cite the Line (Original Mix).jams,0.0
466208 Kobain - K.O. Bain (Original Mix).jams,0.017277991431835473
"4664095 Ryan KP, MoMan - Truth (Original Mix).jams",0.0
"4665597 D-Block, S-te-Fan - Twisted Mind Fantasy (Original Mix).jams",0.0
4692133 Artimixx - All You Gotta Do (Instrumental).jams,0.0
"470136 Louis Slipperz, RawDog - Eleventh Hour (Original Mix).jams",0.0
"4704294 Alvaro Wade, Raul Aguilar - Yamba (Original Mix).jams",0.0
471711 Crying Freemen - You Can Loose Your Mind (Original Mix).jams,0.0
4733800 Jonathan Cowan - Mental Health (Original Mix).jams,0.0
4741346 Mr Kenyiro - Plagont (Original Mix).jams,0.0
"4753283 Lu Doyle, SEE MORE - F*** The Rest (JONO GREEN REMIX).jams",0.0
4765342 Hotwire - Feel It (Original Mix).jams,0.0
4767556 J.Mancera - My House (Iker Kabe Remix).jams,0.0
"4770235 Kevin Coshner, Adrian LaMiniM - Syndicate (Original Mix).jams",0.0
4771754 Eddy WhiteStarr - Kladderradatsch (Original Mix).jams,0.0
4793409 Hector Fonseca - Face (E-Thunder Remix).jams,0.0
4805277 Antent - Truth (VIP Trap Mix).jams,0.0
482720 Iken - In Touch (Original Mix).jams,0.0
4829270 Lukito - We Have Fun (Original Mix).jams,0.0
4838183 Whatshesaid - Music Makers (Original Mix).jams,0.0
4848629 Los Amigos Invisibles - Bruja (Original Mix).jams,0.0
"4855328 Yo Gotti, 2 Chainz - Cases (Original Mix).jams",0.010492373817642486
4857871 DJ Santa Klaus - A natale puoi (Original Mix).jams,0.0
486117 Ajk - Technostrobo (Original Mix).jams,0.0
4870279 Chop Black - Aggressive (Original Mix).jams,0.007417471562482984
"4878879 Jaren, Andy Duguid - 7even feat. Jaren (Radio Edit).jams",0.0
487971 Adamatic - Sad Song (Original Mix).jams,0.0
4885376 Antony Reale - Thunder (Club Mix).jams,0.0
4887623 Manian - Hands Up Forever (Giorno's G! Remix).jams,0.0
4887778 Oscar Cajeta - No Matter (Le Monde Mix).jams,0.0
"489613 Molemen, PNS - No Axe (Instrumental).jams",0.017073513358941406
"4906181 Fluor feat Diaz, Indigo Pista - Kepkockak (Akusztik).jams",0.0
4907717 Morlack - Thunder Banger (Original Mix).jams,0.0
4917696 Polyester The Saint - (Bonus) Late Night Dippin' (Dfunk Remix) (feat. Kurupt) (Original Mix).jams,0.0
49242 FALSE - Tanning Booths (Original Mix).jams,0.0
4938098 Boss Axis - Challenger (Alle Farben Remix).jams,0.0
"4943671 Jason Rivas, Muzzika Global - Elektro Bollywood (Full Vocal Mix).jams",0.0
4944953 Figure - Are You Afraid of the Dark (feat. Lexi Norton) feat. Lexi Norton (Zardonic Remix).jams,0.00826761598360044
4946269 Mavrik - God Complex (Original Mix).jams,0.0
495613 Cephalonya - Mind Your Step (Original Mix).jams,0.0
49721 King Kong Crew - Make Me Acid (Original Mix).jams,0.0
497517 Rufige Kru - Vip Riders Chost (The Origin) (Original Mix).jams,0.4193764350031812
4998705 BK - Playing With Knives (Original Mix).jams,0.0
501476 Nobody Famous - Growing Up Famous (Original Mix).jams,0.0
"5031142 EDU, Samrock - Lift Up (Radio Edit).jams",0.0
5057312 Distances - Boring Chuck (Original Mix).jams,0.0
5060362 The Phoenix - My Vengeance (Original Mix).jams,0.0
5066211 Matt Green - Feels Like (Original Mix).jams,0.0
50823 Tigerskin - Style (Original Mix).jams,0.0
5092947 B-Fairy - Unexplored Valley (Hoyaa Remix).jams,0.0
5095717 South Street Player - Stop Using People (That Girl Mix).jams,0.012174713946102226
5123514 Alexxander - Isabelle (Seal De Green Remix).jams,0.0
5124113 Dubstep Hitz - Banjo Kazooie (Dubstep Remix) (Original Mix).jams,0.0
5133242 Midnight Conspiracy - The Shift (Original Mix).jams,0.0
5138597 Feeboy - Mellow (Original Mix).jams,0.0
5144599 Clement Bazin - Come to This (Original Mix).jams,0.0
5152629 Bob Moses - Far From the Tree (Original Mix).jams,0.0
515806 Canelason - Hommes De Passage (Original Mix).jams,0.0
5159908 The Funk Lab - Give It To Me (Original Mix).jams,0.0
5188713 Corner - The Bass Monster (Original Mix).jams,0.0
5192554 Mechanical Pressure - Rukmini (Original Mix).jams,0.0
51936 Break 3000 - Flash 1 (Original Mix).jams,0.0
5207351 Andrea Natale - Yellow (Original Mix).jams,0.0
521598 Electric Noise - If You Wanna Dance (Electric Noise Mix).jams,0.0
522851 Miro Pajic - Disappear In The Fog (Original Mix).jams,0.0
5234073 Tomzn - Chorderitis (Original Mix).jams,0.0
5234318 Stan Seba - Hiddensee (Jayson Butera Remix).jams,0.0
5254640 Sky Warriors - Echo Sounder (Original Mix).jams,0.0
5272649 Tabu - Follow Me (Club Edit).jams,0.0
"5287841 JP Chronic, Allonymous - Walk Men (Supernova Remix).jams",0.0
5296203 Zadar - A Stolen Glance (Original Mix).jams,0.0
5299867 L & L - Limp Dixx Dude (Original Mix).jams,0.0
5299981 Cadenza (US) - BassTings (Original Mix).jams,0.0
5315287 A.F.R - Thunder (Dave Wincent Remix).jams,0.0
5317673 Deztroyer - Dark Room (Original Mix).jams,0.0
5324261 The Prophet - H3Y! (2014 Album Edit).jams,0.0
5330075 GroYen - Quietude (Original Mix).jams,0.0
5338500 Ron Morelli - Shredder (Original Mix).jams,0.0
"5359592 Jason Caesar, Goose Bumps - This Life (Paul Vinx Remix).jams",0.0
5371595 Dubdeep - Sunday Evening (Original Mix).jams,0.0
5380961 Patrick M - Bowie (Original Mix).jams,0.0
5392168 Salvatore Polizzi - Purest Meth (Original Mix).jams,0.0
5404020 Skeewiff - Man of Constant Sorrow (Original Mix).jams,0.0
5404068 Jon Dark - Deep Enough (Chance & Dark Remix).jams,0.0
5411517 Robbie Muir - Reboot (Original Mix).jams,0.0
5415462 DJ Enrico Fiorella - Kontrol (Original Mix).jams,0.0
5420676 Collective Sound Members - Forever Waiting (Original Mix).jams,0.0
542315 Dimiz - The Electric Universe (Original Mix).jams,0.0
5427061 Fred V & Grafix - Forest Fires feat. Etherwood (Original Mix).jams,0.0
"5429242 Michael Gidley, Damn Dan - Suspension (Original Mix).jams",0.0
5456553 Strongbass - Prototype (Original Mix).jams,0.0
5466977 Deedrah - Reload (Skyfall Remix).jams,0.0
5492171 DT - Impulse (Original Mix).jams,0.4098757941630649
5495991 Benjamin Takats - Something in My Mind (Album Mix).jams,0.0
"5497183 Stereoliner, Brain Rock - Merry X Bass (Festival Anthem Edit).jams",0.0
5545112 Candide - Lost in the Sun (Original Mix).jams,0.0
5554987 Spike Theory - The Love Within Part II (Original Mix).jams,0.0
"55659 Smuk, Thodob - Kalkspat (Reacts With Acid Mix).jams",0.0
5568606 Capibara - Jordan (Original Mix).jams,0.0
5575647 Lyptikal - Scanners (Original Mix).jams,0.016119665363276994
558054 Sebrok - Almost Famous (Original Mix).jams,0.0
5611816 Diamans - Elegance (Original Mix).jams,0.0
5618695 Devil Dragon Tatoo - Electro Punk (Original Mix).jams,0.0
5622199 Item - Meltdown (Original Mix).jams,0.4150374992788438
"5630800 Changes, Spencer Hardwick - Executioner (Original Mix).jams",0.0
5653983 einsauszwei - Air Run (Helmut Dubnitzky & Jackspot Remix).jams,0.0
5654170 Leser - Disclosure (Original Mix).jams,0.0
5667823 Wavolizer - The Difference (Original Mix).jams,0.0
5672671 Erorped - Lysergic State (Original Mix).jams,0.0
5693285 Daisy Chain - Armies (Original Mix).jams,0.0
5697805 Ben Benjamin - Temporary Aztec (Original Mix).jams,0.0
5701122 Miss Caramelle - Higher (Mykel Mars Festival Remix).jams,0.0
5723120 Frilla - Dance Down (Original Mix).jams,0.0
5728532 Anthony Brooklyn - Tessa's Groove (Original Mix).jams,0.0
5734184 Geezy Jones - We Here Now (feat. Str8-Lace)(Explicit Mix) (Explicit).jams,0.0
"5742777 Edu Yattah, Natascha Stern - Restless Love Featuring Natascha Stern (Original Mix).jams",0.0
5769455 Asonat - Rather Interesting (Original Mix).jams,0.0
5795173 Nacim Ladj - Minimal Electroid (Original Mix).jams,0.0
580557 Jeff Miller - Robot 7 (Robotic Edit ).jams,0.0
5813087 Drumatix - Liquid Dessert (Original Mix).jams,0.0
58226 Bring Back the Buffalo - Experiences (Original Mix).jams,0.0
5831818 The Black Atlantic - Fragile Meadow (Rampue Remix).jams,0.0
5841117 STX - Barech (Original Mix).jams,0.0
585098 Klartraum - Control-C (Original Mix).jams,0.0
5855468 Kosheen DJs - Waiting (Original Mix).jams,0.0
5866030 Voltrom - Purpur (Original Mix).jams,0.0
"5876668 Alberto Feria, Andres DG - Nothing to Say (Original Mix).jams",0.0
588558 Thes One - Montage Minnesota (Original Mix).jams,0.0
5886473 Reprise Project - Restour (Again House Mix).jams,0.0
588879 Jazzsteppa - Five (Original Mix).jams,0.0
5903646 All Out - Electric Mesmerise (Original Mix).jams,0.01064724419950848
5905170 Tony Traxx - Her Shoes (Deep Fetish Mix).jams,0.0
5922688 Niereich - Normalized Frequency (Dig-It Remix).jams,0.0
5925664 Ezequiel Asencio - Aftermoon (Original Mix).jams,0.0
5943904 James Blake - Buzzard & Kestrel (Original Mix).jams,0.0
5955816 DDei&Estate - Bombaclot (Original Mix).jams,0.0
5956160 Wrexial - Downlifts (Original Mix).jams,0.0
5986917 Peter Pearson - Soft Blue (Original Mix).jams,0.0
5996975 Decaville - Never Stop (Original Mix).jams,0.0
5998113 The SmokeTonez - Lifetime Rave (Original Mix).jams,0.0
6002570 Dalem Osuno - Door's Secret (Original Mix).jams,0.0
6003575 Fritz Monath - Warm (Original Mix).jams,0.0
6027087 Ruben De Ronde - They Are Not You (LTN Remix).jams,0.0
"603802 Lopez, Ave Blaste - Drakefield Soul (Original Mix).jams",0.0
6086331 Urselle - What´s Up (Original Mix).jams,0.0
"608703 Titus1, Erga - Couture (Electro Selectah Erga Remix).jams",0.0
6087559 Gordon Truerock - Fail Safe (Original Mix).jams,0.0
6105589 Kup - Feelings (Original Mix).jams,0.0
611928 DJ Luciano Mancini - Got (Original Mix).jams,0.0
611933 Cult Of The 13Th Hour - The Way Of The Gun (Original Mix).jams,0.0
6144221 Pano Manara - Speed Up (Original Mix).jams,0.0
6147973 Jay Vegas - Once Again (Original Mix).jams,0.0
6150686 GANDI - My War (Original Mix).jams,0.0
6161061 Unluck - Back To My Roots (Original Mix).jams,0.0
616128 The Mint Frame Of Mind - Frogs With Potatoes And Sour Cream (Toni Rios Remix).jams,0.0
616415 Sunfreakz - Drive Out (Original Radio Edit).jams,0.0
6165907 Ryan Starbuck - Belearica (Finn Sunset Remix).jams,0.0
6199830 Mattias Fridell - Bengal (Original Mix).jams,0.0
6217931 Johannes Huppertz - Lazy Jazz (Original Mix).jams,0.0
"6218674 Skyboy, Andrea Di Rocco, Frank - A Space Walk With Ennio (feat. Frank) (Alex Niggemann Remix).jams",0.0
6220367 Anton Stellz - Drop It (Original Mix).jams,0.0
"6222804 Sonic Entity, Lyktum - Entitum (Original Mix).jams",0.0
6227783 Alex Van Deep - Estival (Original Mix).jams,0.0
6230588 Dark Maestro - Give It Up (Original Mix).jams,0.00826761598360044
6235742 The Cow - Goatherd (Original Mix).jams,0.0
6247002 Fractal Architect - Skysurfing (Original Mix).jams,0.0
6275984 Qlab - Why (Original Mix).jams,0.0
6276803 Cactus Arising - Identify Stars (Remix).jams,0.0
6280855 Soultec - Creation (Original Mix).jams,0.008220506804968527
6282277 Barclay & Cream - Natural Thing (Mike Misar Mix).jams,0.0
"6282761 DJNav, Olga Belikova - Far Away (Original Mix).jams",0.0
6289424 Andybwez - The Buzz (Original Mix).jams,0.0
6294281 Nuclear - Solitarity (Original Mix).jams,0.0
"63014 Julian Poker, David Lara - Ketamine (Inkfish 8Bit Ninja Remix).jams",0.0
6308736 Transitive Feelings - Merging Love (Original Mix).jams,0.0
"6316062 Reefer Decree, Inkel - Mind Eclipse (feat. Reefer Decree) (Original Mix).jams",0.0
6317186 Sascha Sonido - Haywire (Detlef Remix).jams,0.0
6320574 Shotu - Looney Loop (Original Mix).jams,0.0
6325840 Raimon - Seventh Heaven (Original Mix).jams,0.0
"6327674 RUN-DMC - Mary, Mary (Original Mix).jams",0.0
6359688 Evil Needle - Tantra feat. Sivey (Original Mix).jams,0.0
6379893 KO TUNE - Urban Citizen (Original Mix).jams,0.0
638337 The Fratt House - P.I.M.P. feat. Ced B (Original Mix).jams,0.0
638879 DJ Nori - Nomad (Original Mix).jams,0.0
6394765 Sayonara - Schon immer so (Original Mix).jams,0.0
6420899 Chimeraz Finest - Phatt Beat (Radio Version).jams,0.0
6431045 Schwalm - This Town feat. Zulma Valdez (Version).jams,0.0
6448769 JC Delacruz - Roadrunner (Original Mix).jams,0.0
6461913 Jeremy Diesel - Watchin (Original Mix).jams,0.0
6462754 Dykkon - Blut (Original Mix).jams,0.0
6476511 Gucci Mane & Rocko - Wrong Man (Original Mix).jams,0.0
650371 Hyper - Centre Attraction (G.e.R.M Mix).jams,0.0
650505 G-Light - Aint Talking About (Original Mix).jams,0.0
65102 Modeselektor - Fake Emotion feat. Paul St.Hillaire (Original Mix).jams,0.0
6532021 Tom 8 - Drop (Jose Solis Remix).jams,0.0
654335 2 Live Crew - Get It Girl (Extended Mix).jams,0.0
"6574410 The Casual Brothers, Christian Kjellvander - A Bittersweet (Retrospective) (Original Mix).jams",0.0
673637 Fleur Earth - Hundesohn (Original Mix).jams,0.010053664663923084
681908 Alic - French Tripping (Theme Fe Remix).jams,0.0
"682387 Berovic, Leicher - Owabi (Original Mix).jams",0.0
686686 Onda Quantica - To The Limit (Original Mix).jams,0.0
"687544 Otisto 23, Laurent de Wilde, Dual Snake - Compa (Dual Snake Remix).jams",0.0213736507925669
69040 Maertini Broes - W.T.U.S. (Original Mix).jams,0.0
"691843 Krieger, Feuersanger - Muunlight (Dennis Grell Mix).jams",0.0
693512 John Askew - 667 (Original Mix).jams,0.0
"696806 Planet Asia, DJ Muggs - Lions In The Forest (DJ Solo Mix (Dirty)).jams",0.0
700076 Dylan Rhymes - Suicide (Original Mix).jams,0.0
"712853 Peterfy Bori, Love Band - Hello Modern Dizajn (Anorganik's Evil Funk Mix).jams",0.0
7217 Made By Monkeys - I Try (Salatore & Focus Remix).jams,0.0
723438 Chipper - 840 (Chipper 420 Remix).jams,0.0
734930 DMX Krew - December Darkness (Original Mix).jams,0.0
74680 Jimmy Van M - Sanctuary (Brancaccio & Aisher Remix).jams,0.0
"753241 DNC, Loktibrada - Neprebudena (Loktibrada Dub).jams",0.0
"754389 740 Boyz, Kevax - Shimmy Shake (Steve'N King Edit).jams",0.0
755905 Caio Carvalho - Chemical Rotine (Original Mix).jams,0.0
760891 Filur - Fallin' (Banzai Republic - Larry Heard Edit).jams,0.0
77806 Swirl People - Fears (Jonene & Touchdown Mix).jams,0.0
780216 Utku S. - Cosmic Milk (Original Mix).jams,0.0
780236 Dual Shock - Something On Your Mind (Original Mix).jams,0.0
787388 Nitrous - Cubik (Original Mix).jams,0.42721221322494607
793946 Reza - Let Yourself Go (Hussey & Bell Dub).jams,0.0
80643 Delon & Dalcan - Panik (Original Mix).jams,0.0
808982 Serafim Tsotsonis - Red Shoes (Original Mix).jams,0.0
821091 David Scaloni - Talkin (Roberto Procaccini Remix).jams,0.0
828061 Sharps - Girl Sweat (Robb G Remix).jams,0.0
"836000 DJ Fait, Miss Destiny - Right here Waiting (Clubbticket Remix Edit).jams",0.0
84098 Benny Blanko - Put Your Hands feat. Pedro Polanski (Original Mix).jams,0.0
841676 Zoo Brazil - Kalle (Norman Doray & Arno Cost Remix).jams,0.0
852917 Anton Lanski - Not Enough (Original Mix).jams,0.0
"861422 Romanto, Out Of The Drum - The Guitar (Original Mix).jams",0.011587974275211846
864300 Beatfanatic - Astro Flight (Original Mix).jams,0.0
868240 Youandewan - Anjou (Original Mix).jams,0.0
871246 Jonny Lexxs - Bite Me (Original Mix).jams,0.0
897094 Fernando Ferreyra - Nebular (John Hellson Circular Remix).jams,0.0
906851 Eitan Reiter - Ups & Downs (Andrea Bertolini Remix).jams,0.0
909102 Chicago Skyway - Heaven (Aroy's Edit).jams,0.0
923844 Fallhead - Field & Corridor (Original Mix).jams,0.011315313227834127
940966 Redeyes - Cruise Ship To The Stars (Chris Su Remix).jams,0.008363472934626708
95799 Deepgroove - Fascinated (Vocal Dub).jams,0.0
958447 DJ Navendu - Viva La Vida (Original Mix).jams,0.0
967034 Cause4Concern - Peep Show (Original Mix).jams,0.01648812278856894
984534 Nappy Riddem - Rastar (Quincy Jointz Instrumental).jams,0.0
987207 Puppy Kicker - Everyone's Happy (Original Mix).jams,0.0
997069 Future Funk Squad - Alien (R3volve Remix).jams,0.0
